num__jobs_held_in_2002,num__household_size_in_1997,num__number_of_arrests_in_last_5_years,num__weight_in_lbs,num__age,num__height_total_inches,cat__sex_recorded_in_1997_female,cat__sex_recorded_in_1997_male,"cat__marriage_or_cohabitation_status_in_2002_divorced, cohabiting","cat__marriage_or_cohabitation_status_in_2002_divorced, not cohabiting","cat__marriage_or_cohabitation_status_in_2002_married, spouse absent","cat__marriage_or_cohabitation_status_in_2002_married, spouse present","cat__marriage_or_cohabitation_status_in_2002_never married, cohabiting","cat__marriage_or_cohabitation_status_in_2002_never married, not cohabiting","cat__marriage_or_cohabitation_status_in_2002_separated, cohabiting","cat__marriage_or_cohabitation_status_in_2002_separated, not cohabiting",cat__highest_degree_by_2002_GED,cat__highest_degree_by_2002_Unknown,cat__highest_degree_by_2002_associate/junior college (AA),"cat__highest_degree_by_2002_bachelor's degree (BA, BS)",cat__highest_degree_by_2002_high school diploma (HS),cat__college_enrollment_status_in_2002_enrolled in a 2-year college,cat__college_enrollment_status_in_2002_enrolled in a 4-year college,cat__college_enrollment_status_in_2002_enrolled in a graduate program,"cat__college_enrollment_status_in_2002_enrolled in grades 1-12, not a high school graduate","cat__college_enrollment_status_in_2002_not enrolled, 2-year college graduate","cat__college_enrollment_status_in_2002_not enrolled, 4-year college graduate","cat__college_enrollment_status_in_2002_not enrolled, GED","cat__college_enrollment_status_in_2002_not enrolled, high school degree","cat__college_enrollment_status_in_2002_not enrolled, no high school degree, no GED","cat__college_enrollment_status_in_2002_not enrolled, some college",cat__parent_or_guardian_relationship_at_age_12_Unknown,cat__parent_or_guardian_relationship_at_age_12_adoptive parent(s),cat__parent_or_guardian_relationship_at_age_12_anything else,"cat__parent_or_guardian_relationship_at_age_12_biological dad, marital status unknown","cat__parent_or_guardian_relationship_at_age_12_biological father, other parent present","cat__parent_or_guardian_relationship_at_age_12_biological mother, marital status unknown","cat__parent_or_guardian_relationship_at_age_12_biological mother, other parent present",cat__parent_or_guardian_relationship_at_age_12_both biological parents,cat__parent_or_guardian_relationship_at_age_12_foster parent(s),cat__parent_or_guardian_relationship_at_age_12_group quarters,"cat__parent_or_guardian_relationship_at_age_12_other adults, biological parent status unknown, not group quarters",cat__raised_in_urban_or_rural_area_Unknown,cat__raised_in_urban_or_rural_area_rural,cat__raised_in_urban_or_rural_area_urban,cat__homeless_for_2+_nights_over_last_5_years_False,cat__homeless_for_2+_nights_over_last_5_years_True,cat__any_adult_household_member_jailed_in_last_5_years_False,cat__any_adult_household_member_jailed_in_last_5_years_True,cat__recieved_food_stamps_in_2002_False,cat__recieved_food_stamps_in_2002_True,cat__victim_of_violent_crime_in_last_5_years_False,cat__victim_of_violent_crime_in_last_5_years_True,cat__i_often_prey_to_god_for_help_False,cat__i_often_prey_to_god_for_help_True,cat__god_has_nothing_to_do_with_me_personally_False,cat__god_has_nothing_to_do_with_me_personally_True,cat__how_much_time_in_last_month_when_nothing_cheers_you_up_all of the time,cat__how_much_time_in_last_month_when_nothing_cheers_you_up_most of the time,cat__how_much_time_in_last_month_when_nothing_cheers_you_up_none of the time,cat__how_much_time_in_last_month_when_nothing_cheers_you_up_some of the time,cat__used_marijuana_in_last_4_years_False,cat__used_marijuana_in_last_4_years_True,cat__used_cocaine_or_other_hard_drug_in_last_4_years_False,cat__used_cocaine_or_other_hard_drug_in_last_4_years_True,cat__used_any_drug_in_last_4_years_False,cat__used_any_drug_in_last_4_years_True,cat__ever_arrested_in_last_5_years_True,cat__ever_convicted_in_last_5_years_False,cat__ever_convicted_in_last_5_years_True,"cat__race_american indian, eskimo or aleut",cat__race_asian or pacific islander,cat__race_black,cat__race_hispanic,cat__race_mixed-race,cat__race_white
0.117453255,-0.019168898,0.17420089,0.14533342,0.020859348,-0.027659057,0.09402662,0.0,0.0,0.0,-0.0018110526,0.041811116,-0.008805755,0.017774587,0.0,0.0,0.010511002,-0.05114505,0.0,0.0,0.13566658,0.050821077,0.009369026,0.0,0.005059006,0.0,0.0,0.04888299,-0.046254788,-0.04223738,9.787819e-05,0.0021529342,0.0,0.0,0.00094676774,0.0026294843,-0.022792116,0.0011494922,-0.026716068,0.0,0.0,-0.03479912,0.06215553,0.35599005,0.008134738,-0.07979302,0.0,-0.04180349,0.0,-0.034482945,0.0,-0.028493904,0.0,0.09591124,0.0,0.017052038,0.0,0.0,-0.027653629,-0.06880253,-0.0061787865,0.042473093,0.0,-0.16261873,0.0,0.035942376,0.0,0.0,0.074706025,0.0,0.0,0.009126047,0.0022442674,-0.0022790586,0.0070522544,0.02438554
0.13901444,-0.044741288,-0.08947365,0.10158079,0.0047529265,-0.10505834,-0.22606696,0.0,0.0,0.0,-0.005651871,0.054896798,0.008520734,0.13317001,0.0,0.0,-0.017367426,-0.05569143,0.0,0.0,-0.04623284,-0.6826148,0.037688464,0.0,0.00805774,0.0,0.0,-0.009899289,-0.03842791,-0.022346236,-0.008352108,-0.0051071844,0.0,0.0,-0.01100153,0.0021266968,0.016326562,0.004282671,-0.0071909158,0.0,0.0,-0.05778373,-0.0484826,-0.02527533,0.0017066026,-0.0851104,0.0,0.04630158,0.0,-0.026681872,0.0,0.008317923,0.0,-0.023376929,0.0,0.003852742,0.0,0.0,-0.0479458,-0.029949112,-0.012231782,-0.100746185,0.0,0.3913351,0.0,0.045051984,0.0,0.0,-0.022843285,0.0,0.0,0.009884571,-0.0359717,-0.0015471602,0.0063780765,0.008003883
-0.12503855,0.016830781,0.112210624,-0.16945651,-0.020509275,-0.14655855,0.10872274,0.0,0.0,0.0,-0.0017332905,0.036744647,-0.01207677,0.031746235,0.0,0.0,-0.0012206709,0.017066408,0.0,0.0,0.066161744,0.03545417,0.012369528,0.0,0.014429863,0.0,0.0,0.078467384,-0.017188808,-0.10953373,-0.0025340044,-0.009128248,0.0,0.0,-0.0011297952,0.0026110734,0.025757601,0.0010635552,0.009852568,0.0,0.0,-0.05535226,0.052517235,-0.07632798,-0.039877474,-0.057863884,0.0,-0.034847464,0.0,-0.03735773,0.0,-0.01803779,0.0,0.06512141,0.0,-0.04711174,0.0,0.0,-0.0060445275,0.044809192,0.0010926827,0.02589022,0.0,-0.23425823,0.0,0.037356168,0.0,0.0,0.00515807,0.0,0.0,0.009331754,-0.06319463,0.005765171,0.007224981,0.02402517
0.20255607,0.0038979207,-0.16099636,-0.29511368,-0.02783056,-0.38248876,-0.4195609,0.0,0.0,0.0,-0.005651871,0.059252687,0.010166949,0.13753246,0.0,0.0,-0.006720574,-0.03608265,0.0,0.0,-0.017540218,-0.0023077212,0.033971146,0.0,0.0019127494,0.0,0.0,0.001699916,-0.0108136125,-0.05496871,0.04870841,0.02831085,0.0,0.0,-0.011423413,0.0021436908,-0.00976173,0.0016120634,0.0040363776,0.0,0.0,-0.05895454,-0.22454415,-0.014364916,-0.012153961,-0.07381221,0.0,0.049687482,0.0,0.3324924,0.0,0.0027136663,0.0,-0.03746742,0.0,0.011635817,0.0,0.0,-0.030122573,-0.041885257,0.0018973191,-0.058775105,0.0,0.42559358,0.0,0.048424244,0.0,0.0,0.002105062,0.0,0.0,0.010498118,-0.023921562,-0.0036881506,0.0065554734,0.010203973
0.12119072,0.03158764,-0.021330217,0.14366516,0.06056586,-0.10465077,0.1531909,0.0,0.0,0.0,-0.0017332905,0.05701317,-0.005379045,0.034094855,0.0,0.0,-0.0016106851,0.046889402,0.0,0.0,0.0482075,0.04370065,0.01205001,0.0,0.0047421055,0.0,0.0,-0.020204136,-0.03664764,0.18084031,-0.0018971658,-0.019514026,0.0,0.0,0.0027521038,0.0027223388,-0.07096659,0.0018611581,-0.02034667,0.0,0.0,-0.020286445,-0.047647145,-0.07348138,0.058810018,-0.05282407,0.0,-0.04819422,0.0,-0.013618105,0.0,0.003543633,0.0,-0.042970855,0.0,0.01706536,0.0,0.0,-0.021979034,-0.046927862,-0.01195605,0.026254002,0.0,0.009949172,0.0,0.068493225,0.0,0.0,-0.002335162,0.0,0.0,0.00997449,-0.012707333,0.0069687776,0.00713799,-0.0062837643
0.20633554,0.025974227,-0.06320294,0.07579976,0.09320295,0.039034065,0.17796437,0.0,0.0,0.0,-0.0018110526,0.014768389,0.0004407058,0.024290036,0.0,0.0,0.0030327027,0.106452905,0.0,0.0,0.07978059,0.04532271,0.011791638,0.0,0.0057032043,0.0,0.0,-0.009937232,-0.011399125,0.15847084,-0.000113770424,0.006245859,0.0,0.0,-0.0024645333,0.0031248545,0.065181166,0.0012634804,-0.01014534,0.0,0.0,-0.019711236,0.035894703,0.24111795,0.0042126505,-0.03367605,0.0,-0.04720404,0.0,-0.019093271,0.0,0.009187087,0.0,0.05489208,0.0,-0.028008616,0.0,0.0,-0.019821841,-0.047987655,0.0040707756,0.027141985,0.0,-0.106054194,0.0,0.033943642,0.0,0.0,0.004933119,0.0,0.0,0.009078947,-0.0037612251,-0.0019224236,0.00700441,-0.002556525
0.031097954,-0.011905435,-0.09133615,-0.074558906,0.102878034,0.08477351,0.058878172,0.0,0.0,0.0,-0.0012722156,0.037257493,-0.01079918,0.013630301,0.0,0.0,-0.0012550193,-0.035182483,0.0,0.0,-0.02539212,0.040368527,0.010497764,0.0,0.0018770169,0.0,0.0,-0.019622583,0.17299397,0.08777676,-0.0011493505,-0.016228646,0.0,0.0,0.0015210746,0.0028023382,-0.032491006,0.00336699,0.028211767,0.0,0.0,1.3607366,0.08581625,-0.010672292,0.040200233,-0.052649856,0.0,-0.06342336,0.0,-0.022732887,0.0,-0.0016954183,0.0,-0.024458945,0.0,0.055300225,0.0,0.0,-0.019745423,-0.054183364,-0.049169336,0.15531184,0.0,-0.08789165,0.0,0.06354999,0.0,0.0,-0.050222594,0.0,0.0,-0.0010254489,0.104019396,0.0057278564,0.0067712474,-0.0014115346
-0.26298797,0.04595831,-0.08355548,-0.2066982,-0.07108817,-0.23245718,-0.30237758,0.0,0.0,0.0,-0.003072,0.036293115,-0.0017823206,0.051911827,0.0,0.0,-0.0023802777,0.0047095576,0.0,0.0,0.037154827,0.018826162,0.022988196,0.0,-0.032661714,0.0,0.0,-0.019840525,-0.012346033,-0.14348426,-0.0073166457,-0.0012394835,0.0,0.0,-0.006660337,0.0016731888,0.033889513,0.004699777,0.0006978235,0.0,0.0,-0.08126837,0.05244011,-0.005310537,0.017618371,-0.04869461,0.0,-0.028698303,0.0,-0.0037174504,0.0,-0.01641568,0.0,0.08555766,0.0,0.027007831,0.0,0.0,0.2587516,0.03634903,0.00023360681,0.004588508,0.0,-0.22323897,0.0,0.060961235,0.0,0.0,0.008252184,0.0,0.0,0.009178864,0.06117671,-0.0007536062,0.006507117,-0.015529815
-0.07773058,0.120445624,-0.17368485,0.9474926,0.0014271422,0.0029572845,0.02269372,0.0,0.0,0.0,-0.0018110526,0.037083726,-0.008613192,0.041826405,0.0,0.0,-0.0017129988,-0.08950169,0.0,0.0,-0.11161255,-0.3328138,0.0039671864,0.0,0.0008179909,0.0,0.0,-0.008191071,-0.019104896,-0.024796804,-0.007606339,-0.02513424,0.0,0.0,-0.0027790926,0.001632845,-0.04648803,0.003152292,-0.041293606,0.0,0.0,-0.055533625,0.0011905972,-0.027580556,-0.0056005875,-0.07893599,0.0,-0.035571054,0.0,-0.01074826,0.0,-0.0071287863,0.0,-0.04408193,0.0,0.014919887,0.0,0.0,-0.01526223,0.0704685,0.06453771,-0.11758734,0.0,-0.11181685,0.0,-0.060682483,0.0,0.0,0.019702855,0.0,0.0,0.009569454,-0.06302455,0.0070313183,0.007188407,-0.045450438
0.04001984,-0.029576426,-0.43130153,0.13939759,0.09515033,0.37631193,0.104579285,0.0,0.0,0.0,-0.0016346787,0.025652304,-0.017115109,0.03931417,0.0,0.0,-0.009578632,-0.067773856,0.0,0.0,-0.01790429,0.028542465,0.010183268,0.0,0.01400258,0.0,0.0,-0.0823969,0.03795409,0.04611289,0.00015853951,-0.023929387,0.0,0.0,-0.001966727,0.00291675,-0.0060329665,0.005209652,0.02053574,0.0,0.0,-0.067038976,0.021924213,-0.016922127,-0.0038288166,-0.06479009,0.0,-0.057915673,0.0,-0.023456488,0.0,-0.021421097,0.0,-0.03248825,0.0,0.045832228,0.0,0.0,0.0040032454,0.00042503324,0.0009876658,0.027763302,0.0,-0.15335512,0.0,0.065338366,0.0,0.0,0.01846541,0.0,0.0,-0.001132566,0.02649599,0.007920537,0.008187954,-0.014458809
-0.065434545,0.014353908,0.49641785,0.089907326,-0.004577016,0.2161563,-0.010475624,0.0,0.0,0.0,-0.0016346787,0.017714702,-0.005584211,0.0789561,0.0,0.0,0.024669126,-0.026793916,0.0,0.0,0.060774688,0.043819156,0.008328712,0.0,0.006472733,0.0,0.0,0.0030775734,-0.038794365,-0.028905272,0.00014749747,0.007403372,0.0,0.0,-0.11211122,0.002816275,-0.024796605,0.001696903,0.008084817,0.0,0.0,-0.03531166,-0.20155096,-0.03278528,0.012305674,-0.08661076,0.0,-0.04307839,0.0,-0.029425515,0.0,0.084395744,0.0,0.054551736,0.0,-0.025798082,0.0,0.0,-0.022884393,-0.0922152,-0.0067474656,0.033938717,0.0,-0.09642798,0.0,-0.01669935,0.0,0.0,0.06361231,0.0,0.0,0.009568187,0.011028117,0.00013449066,0.0064015076,0.048178665
0.042353336,0.06235502,0.2089271,-0.121372476,-0.057799038,-0.075329326,0.14648211,0.0,0.0,0.0,-0.0018110526,0.044554755,-0.00878176,0.02997931,0.0,0.0,-0.001720539,0.04284221,0.0,0.0,0.041579142,0.030002564,0.0072002346,0.0,0.011836141,0.0,0.0,-0.0077774134,-0.01975672,0.08717929,0.0002632837,0.020893276,0.0,0.0,0.0019510719,0.0027744274,0.088402264,0.003407118,0.012545137,0.0,0.0,-0.017028758,0.069412485,-0.051394183,-0.0059988173,-0.026709612,0.0,0.010581176,0.0,-0.035540987,0.0,0.11707634,0.0,-0.016975058,0.0,0.012565272,0.0,0.0,-0.003863815,-0.02661358,0.000386563,0.018705394,0.0,0.31166786,0.0,0.06084221,0.0,0.0,-0.015897946,0.0,0.0,0.009239176,0.08308735,-0.0001623953,0.006892503,-0.009542976
0.024864346,-0.4175072,-0.16572113,-0.15955359,-0.07798807,-0.08687871,-0.81097597,0.0,0.0,0.0,-0.03346323,0.052236248,-0.038849674,-0.30388755,0.0,0.0,-0.00265025,-0.027627308,0.0,0.0,-0.059214253,-0.002705282,0.015021054,0.0,0.009015493,0.0,0.0,-0.009573672,-0.015051488,-0.009105087,0.042760283,0.0021058968,0.0,0.0,-0.0008745927,0.0020365021,0.052916687,0.00013728738,0.0019893616,0.0,0.0,-0.117981315,0.036279652,-0.013030122,0.004880443,-0.07527656,0.0,0.01857651,0.0,-0.0360363,0.0,-0.0034262734,0.0,-0.0220434,0.0,0.006179722,0.0,0.0,-0.066563964,-0.073079534,0.0014276634,0.025670413,0.0,0.27777153,0.0,0.024623735,0.0,0.0,0.022687726,0.0,0.0,0.009214097,-0.037629243,-0.0016141074,0.006351977,0.005770559
-0.13641918,-0.06507099,0.22370496,-0.20167032,0.09302352,-0.13823429,0.043070827,0.0,0.0,0.0,-0.0012156214,0.03600747,-0.022473797,0.017384633,0.0,0.0,-0.0014926953,0.028005572,0.0,0.0,0.02181809,0.030584427,0.007195903,0.0,0.007627313,0.0,0.0,0.092583336,-0.06533939,0.11785503,1.7996877e-05,-0.00046478724,0.0,0.0,0.0032018651,0.0027495548,-0.023232177,0.0030382823,0.016717099,0.0,0.0,0.86261296,0.1131718,-0.05238022,0.029026035,-0.02497351,0.0,-0.034208793,0.0,-0.021496668,0.0,-0.034119695,0.0,-0.029445656,0.0,0.07112392,0.0,0.0,-0.0024243654,-0.038630776,-0.036930636,0.1135,0.0,-0.15522784,0.0,0.06641842,0.0,0.0,-0.0010497423,0.0,0.0,0.008730691,0.07449127,0.007539192,0.0069373255,-0.0064049135
0.21547808,-0.10096659,0.02333009,-0.041316167,0.0007733814,0.06931526,0.1485202,0.0,0.0,0.0,-0.0017332905,0.012691285,-0.022004535,0.028124763,0.0,0.0,0.0039859684,0.038448647,0.0,0.0,0.06562867,0.028694091,0.007929157,0.0,0.013426171,0.0,0.0,-0.0150196375,-0.010466,0.17759648,-0.007471588,-0.042492524,0.0,0.0,-0.004341978,0.0028092458,0.037493747,0.0017182643,0.026938407,0.0,0.0,-0.03855883,-0.22495435,-0.0675703,0.037393052,-0.034328453,0.0,-0.04254782,0.0,-0.018624205,0.0,-0.014494335,0.0,-0.027658153,0.0,0.013092977,0.0,0.0,-0.02494488,0.029225111,0.004889603,-0.07267916,0.0,0.037833963,0.0,-0.0034204312,0.0,0.0,-0.031136125,0.0,0.0,0.009503989,0.039134122,-0.005546342,0.00705,-0.0066109225
0.18046416,-0.03471914,-0.0735704,0.19021103,-0.0030691137,0.12273109,0.18202436,0.0,0.0,0.0,-0.0018110526,0.027154595,-0.0048938426,0.014785962,0.0,0.0,-0.0036274449,-0.026679166,0.0,0.0,-0.06209988,0.052113187,-0.084640115,0.0,0.005790053,0.0,0.0,-0.0110423425,-0.058066014,-0.035299934,-0.0006524958,0.00058898306,0.0,0.0,0.001166564,0.0024452936,-0.006604442,0.003562253,-0.033772048,0.0,0.0,-0.05602843,0.040915556,-0.019340308,-0.0054395115,-0.10993974,0.0,-0.05175497,0.0,-0.03725722,0.0,-0.035018664,0.0,0.10032565,0.0,0.046716694,0.0,0.0,-0.025721528,-0.059083592,-0.0137025425,0.042497847,0.0,-0.1682693,0.0,0.03908361,0.0,0.0,0.05305124,0.0,0.0,0.009085193,-0.004140868,0.006224452,0.006833919,0.026879955
0.101042315,0.12182931,-0.3945618,-0.30119845,0.05506557,0.1712007,0.07893952,0.0,0.0,0.0,-0.0016346787,0.017341487,-0.021240048,0.041324567,0.0,0.0,-0.0016653728,0.04663162,0.0,0.0,0.063900486,0.041844483,0.009012674,0.0,0.0054234853,0.0,0.0,-0.04232888,-0.045253877,-0.02641927,1.5161932e-06,0.18689519,0.0,0.0,0.003597546,0.0028354363,-0.0830472,0.001924829,0.00038877362,0.0,0.0,-0.026434293,-0.14512315,-0.049236417,0.0536136,-0.0827998,0.0,-0.039692987,0.0,-0.011328244,0.0,-0.015063651,0.0,0.031549416,0.0,0.027335634,0.0,0.0,-0.012767179,-0.04300749,-0.016614761,0.036305886,0.0,-0.08202478,0.0,0.0008488614,0.0,0.0,0.0148461135,0.0,0.0,0.0089337425,0.013587858,-0.013500277,0.0063315197,0.01232755
0.16440654,0.008222327,-0.0596696,0.22866918,-0.014404925,-0.028857196,0.20644744,0.0,0.0,0.0,-0.0043436815,0.03400893,0.072261006,-0.069496594,0.0,0.0,-0.0010658973,-0.0647639,0.0,0.0,-0.071469516,0.037691005,0.0018358936,0.0,0.002530945,0.0,0.0,-0.013554845,0.005386557,-0.052414574,-0.0014767735,-0.034578666,0.0,0.0,-9.331046e-05,0.0024443145,-0.06613354,0.004680247,-0.12714413,0.0,0.0,-0.07992827,0.061065618,-0.042856883,-0.012510201,-0.06148212,0.0,-0.069639094,0.0,-0.031653445,0.0,-0.013764718,0.0,-0.0036010463,0.0,0.011285034,0.0,0.0,-0.023545159,-0.016852338,-0.025717469,0.047602594,0.0,-0.14973253,0.0,0.055053607,0.0,0.0,-0.00039117222,0.0,0.0,-0.00045574168,0.09325081,0.0059563257,0.006852839,-0.0028923978
0.25359303,0.10371256,-0.04635463,0.63673306,0.04820092,-0.00318188,0.11396279,0.0,0.0,0.0,-0.0018110526,0.013644513,-0.00016875239,0.062304076,0.0,0.0,-0.0018083743,0.05180784,0.0,0.0,0.08786779,0.010804638,0.0010725758,0.0,-0.029500592,0.0,0.0,-0.006853436,-0.018047694,-0.032907963,-0.0032105136,-0.024421873,0.0,0.0,0.0020454407,0.0019035083,-0.06947811,0.0048111347,-0.064313516,0.0,0.0,-0.049679164,0.041703854,-0.07061144,-0.054156106,-0.038512833,0.0,-0.039505586,0.0,-0.013668341,0.0,0.005760356,0.0,-0.040621623,0.0,-0.0131736,0.0,0.0,-0.030642217,-0.0835027,-0.055990268,-0.09449115,0.0,-0.13290322,0.0,-0.24922077,0.0,0.0,-0.0021467123,0.0,0.0,0.009434474,0.005578052,0.006119307,0.0062695597,0.027607288
-0.17269412,-0.00021212886,-0.067577414,0.2722988,-0.100857876,0.14074384,0.08452483,0.0,0.0,0.0,-0.0018110526,0.03618933,-0.0023379882,0.02665247,0.0,0.0,-0.0033624654,-0.06593623,0.0,0.0,-0.025173083,0.045060694,0.013444844,0.0,0.005619393,0.0,0.0,-0.020294663,-0.05668565,-0.025840925,0.063648716,0.2000741,0.0,0.0,-0.002541708,0.0026667654,-0.030989071,0.0014582665,0.0015172584,0.0,0.0,-0.03445226,-0.10906356,-0.053931113,0.037230052,-0.11045685,0.0,0.17677587,0.0,-0.009904135,0.0,0.036068045,0.0,0.027059814,0.0,0.00931147,0.0,0.0,-0.02232664,-0.038498804,-0.013929207,0.072304994,0.0,0.0828594,0.0,0.0012183912,0.0,0.0,-0.017111406,0.0,0.0,0.010479959,-0.0072718356,0.01938944,0.0072837113,-0.016769648
0.32510296,0.04907319,-0.12348215,-1.2182676,0.004094876,0.21788621,0.11845805,0.0,0.0,0.0,-0.0017332905,0.020201178,-0.006485643,0.027457625,0.0,0.0,-0.0012206709,0.14462665,0.0,0.0,0.025535455,0.037410423,0.012447521,0.0,0.015631605,0.0,0.0,-0.018896911,-0.013868516,0.17290081,-0.0019128816,0.017014723,0.0,0.0,0.0026901206,0.002886528,0.13956021,0.0048265983,0.013083495,0.0,0.0,-0.03849682,0.010165531,-0.066301554,-0.082376875,-0.03413384,0.0,0.012787393,0.0,-0.051144347,0.0,0.0017305838,0.0,-0.013901599,0.0,0.027066544,0.0,0.0,-0.007733226,-0.021571629,-0.011666346,0.019877,0.0,0.32943222,0.0,0.04439032,0.0,0.0,0.009449984,0.0,0.0,0.007239114,-0.024025057,-0.008874589,0.0062820967,-0.020894967
0.10490549,-0.012448332,-0.11895808,0.07973176,0.059977897,-0.11348333,0.23259057,0.0,0.0,0.0,-0.0047107316,0.054981798,0.06981532,-0.083267815,0.0,0.0,0.04430556,-0.022507008,0.0,0.0,0.048814844,0.052555937,0.014115765,0.0,0.013411254,0.0,0.0,0.082432196,-0.053351235,-0.068129845,-0.0009487505,0.0008557406,0.0,0.0,0.002234286,0.0026700993,0.0005992068,0.0049940087,-0.006780227,0.0,0.0,-0.05541556,0.06483343,-0.005193432,-0.02182434,-0.038887285,0.0,-0.04839187,0.0,-0.015332831,0.0,-0.0045596007,0.0,0.073463395,0.0,0.0054895245,0.0,0.0,-0.030297931,-0.05999928,0.007049828,0.056338213,0.0,-0.17796756,0.0,0.054543264,0.0,0.0,0.034276642,0.0,0.0,0.009263873,-0.017712908,0.0033041602,0.006920192,0.017417774
-0.6931712,-0.13765913,-0.045883723,0.11392541,-0.15553646,0.09779452,-0.35806683,0.0,0.0,0.0,-0.005651871,0.025115147,0.008618646,0.114532284,0.0,0.0,-0.0149348155,-0.07935346,0.0,0.0,-0.030475706,0.018825807,0.037545335,0.0,0.012710259,0.0,0.0,-0.019661255,0.07672884,-0.05886533,-0.014563599,-0.032303803,0.0,0.0,-0.019831723,0.0024638944,-0.03310128,0.0015074601,-0.02875201,0.0,0.0,-0.09456166,-0.00243838,-0.04979348,-0.0037431787,-0.079626575,0.0,-0.033477955,0.0,-0.01516499,0.0,-0.013319509,0.0,-0.08850396,0.0,0.016237797,0.0,0.0,-0.042266052,-0.009219908,-0.007080973,0.074264705,0.0,-0.16012374,0.0,0.044446677,0.0,0.0,-0.032514494,0.0,0.0,-0.001010178,0.12006276,0.005766504,0.006152455,-0.0054759053
0.21377002,0.0647392,0.21354486,-0.03883672,0.014256403,0.3142322,0.13590328,0.0,0.0,0.0,-0.0017332905,0.021873394,-0.021481557,0.026915845,0.0,0.0,-0.0024038523,-0.030406378,0.0,0.0,-0.10231098,0.04616695,0.008343628,0.0,0.010532189,0.0,0.0,-0.027339287,0.020884644,-0.07610565,-0.00035617343,0.0012514725,0.0,0.0,0.0026411857,0.0023264475,-0.030540375,0.0021358975,-0.059588645,0.0,0.0,-0.07155953,0.09672348,-0.03505651,-0.031815216,-0.10149984,0.0,-0.03747444,0.0,0.57755715,0.0,-0.01586271,0.0,-0.029439269,0.0,0.006988113,0.0,0.0,-0.021514473,-0.017336326,0.002618289,0.019201025,0.0,-0.23088565,0.0,0.06540323,0.0,0.0,0.010185036,0.0,0.0,0.0016991211,-0.0044438373,-0.03615918,0.007777635,-0.004500185
-0.09976538,0.1537287,-0.046675183,-0.18571116,-0.004842233,0.068708986,0.0908025,0.0,0.0,0.0,-0.0017332905,0.017697927,-0.00490541,0.03364879,0.0,0.0,-0.0010081433,0.06438445,0.0,0.0,0.040276203,0.032057732,0.010085019,0.0,-0.13180168,0.0,0.0,-0.022671953,-0.021531792,-0.090111755,-0.0021778275,-0.020787515,0.0,0.0,-2.085144e-05,0.0027070586,0.030318003,0.0027780847,0.008836784,0.0,0.0,-0.058488935,-0.17482081,-0.059992187,-0.018643752,-0.030420205,0.0,-0.054973632,0.0,-0.008734176,0.0,-0.0064321454,0.0,-0.032061834,0.0,0.03866337,0.0,0.0,-0.008518845,-0.033245895,-0.016434034,0.031342685,0.0,-0.17930128,0.0,0.035237953,0.0,0.0,-0.030732704,0.0,0.0,0.0094145285,0.044106357,-0.0013465375,0.006455406,-0.003942958
0.024759198,-0.031174883,-0.1626726,0.044371415,0.0332557,-0.61836606,-0.47687367,0.0,0.0,0.0,-0.03346323,-1.3667994,0.007874267,-0.31445512,0.0,0.0,-0.0017538113,0.08632544,0.0,0.0,0.02361785,0.025279036,0.017379541,0.0,0.0062008537,0.0,0.0,-0.00517669,-0.020615848,0.13531137,-0.0042504366,-0.0056258235,0.0,0.0,-0.004674213,0.0018552118,-0.0017479939,-0.00026492839,0.0038556135,0.0,0.0,-0.068812765,-0.11233826,-0.0023294312,0.012649748,-0.060543783,0.0,-0.008831973,0.0,0.16514134,0.0,-0.0023816172,0.0,-0.01252798,0.0,0.059010036,0.0,0.0,-0.07642858,0.037903804,0.019042728,0.04481677,0.0,-0.103300445,0.0,0.04669393,0.0,0.0,0.0049662376,0.0,0.0,0.009488423,0.008592822,0.0011843177,0.006830154,0.016050197
0.06156916,-0.05294633,-0.056892328,-0.8845094,0.038461603,0.12867476,0.072977416,0.0,0.0,0.0,-0.0012600973,0.013199873,-0.0052450327,0.017568735,0.0,0.0,-0.0014925522,0.08201729,0.0,0.0,0.034598555,0.040346324,0.0062073804,0.0,-0.16453564,0.0,0.0,-0.025337953,-0.029925685,-0.07964506,-0.0074130995,-0.00047084712,0.0,0.0,-0.0008514286,0.0019282853,0.09708581,0.0038404467,0.007014527,0.0,0.0,-0.061618518,0.048534103,-0.067864545,-0.08412966,-0.06986738,0.0,0.26976684,0.0,-0.012035035,0.0,0.03598028,0.0,0.050027236,0.0,0.0142394705,0.0,0.0,-0.043950558,0.0056669484,-0.01173405,0.017214822,0.0,-0.069299415,0.0,0.031029655,0.0,0.0,-0.007852774,0.0,0.0,0.009730704,-0.038885698,-0.036452383,0.0065446873,-0.0076118526
